,sentiment
瞬间,0.03510711220849209
变成,0.045040301569643545
玩,0.029093214256192518
凑,0.03603807378491476
奇怪,0.02183938985875036
绯闻,0.028623063127442644
认识,0.031053873564191748
医生,0.03347265138381462
一站,0.02252252484449699
可爱多,0.02366298164252288
快哭了,0.027239991325222725
还好,0.01676866002080966
直接,0.040246863512238676
鬼,0.019139575095135877
小彤,0.020711324086763516
嘉宾,0.03551492147763883
搭档,0.014032852183280509
段,0.02362789550912993
东北,0.025294199641532875
有意思,0.015332054771284463
灵魂,0.022731960356594316
成,0.04833823999484333
怪不得,0.02474412972320819
熬夜,0.02270820708174914
小可爱,0.026332348260618373
认真,0.03200429227549362
想起,0.028929754895859895
早睡,0.017204170543131624
夫妻,0.028228288287941567
居然,0.01360065772527803
试,0.035735465672007125
紫薇别走,0.02310893043847701
个人,0.01573143558751852
不到,0.029271999469679733
朋友,0.02707352809778156
没见识,0.02151508638146845
小朋友,0.026498873407302052
长大,0.04306710697599181
捧,0.028770875847101838
心动,0.030783311698030474
敢,0.02359097669864563
从来,0.029907893892376962
思考,0.02415267890511985
再见,0.04280367040533986
不想,0.014243883482107998
七七,0.007052209509022876
确实,0.015818689705656
明白,0.016421733765947168
毫不,0.018904047020721664
做作,0.031021702322203783
萱,0.032383584552200056
一把,0.011338913853867292
自觉,0.01966363277607109
超,0.02558984684481819
吃饭,0.0076247512092601
巧克力,0.025863218865010473
刘,0.026718018560891788
黑,0.024217605308448457
橙,0.0332982464524601
睡着,0.024924090819818223
柠檬,0.009990822832548674
圈外,0.03384856860558519
女友,0.03104425252345675
尴尬,0.03347044646464046
玩意,0.015320003823173299
